Price,Close,High,Low,Open,Volume,Daily Return,Cumulative Return,Volatility_30d
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,
Date,,,,,,,,
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,-0.0024617591448197196,1.3761094651232169,0.03382725090192077
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,0.03559722915754793,1.4606923782566268,0.0341694407899821
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,0.02596712538731971,1.5245894857824385,0.034293903402121094
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,0.07967832801396635,1.725744554931222,0.036543010134519674
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,-0.04192625951044282,1.6114642813619993,0.0377797792603913
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,0.021171823185194727,1.6667537413814473,0.037525511744793044
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,0.012723580680175761,1.7006843977640749,0.037385947958469015
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,-0.038344949058079725,1.5971267921098606,0.03848780458595228
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,0.024303237423597412,1.6602453811576927,0.03446649891731363
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,0.009965977245154134,1.6867573260928368,0.034432458383024056
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,-0.007934312410408761,1.6654397540966617,0.03299343026826097
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,-0.0453576006387062,1.5445418022038142,0.033781049485439675
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,0.012705073309037251,1.5768703923387233,0.033668354752212304
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,-0.015572121156616547,1.5367430543843268,0.033876643198835696
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,-0.011283218109780502,1.5081204292132377,0.033802185699728905
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,0.041240151721379625,1.6115556962494835,0.03396025742525601
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,0.018013866983980886,1.6585999131829792,0.03403307190951216
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,0.005446642655266398,1.6730803568734092,0.033797457529115324
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,0.008855135259981495,1.6967508449943227,0.03370140573230852
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,0.09751836309514528,1.9597335730736187,0.036851595860461064
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,0.07013245133867341,2.167306943862642,0.03757697211222593
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,0.014593135822884129,2.2135278842871937,0.03758948742738729
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,0.03163075154837203,2.3151741863888478,0.037765294520524725
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,-0.01644490454985592,2.260656463327537,0.037489175796508394
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,-0.028717656479103182,2.167018051117329,0.03808087589923301
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,0.042974334095805755,2.303118542933493,0.03838173226657254
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,-0.022776055438033516,2.2278865318812433,0.038793626728951765
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,0.021281190940612982,2.296579801500841,0.038406120464887276
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,0.03913227940938091,2.4255824833884936,0.03844836758079067
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,0.07185327832809496,2.6717218150032536,0.03571409098253938
2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605,-0.0062314920850786715,2.64884150957445,0.03578469070180098
2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893,0.03092663485588698,2.761687898588063,0.03570208344569798
2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774,0.010250355112868093,2.800246535372369,0.03564861193104356
2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704,0.054034499850387885,3.0055909562193843,0.03430987006738078
2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848,0.005574281038085438,3.0279192459329645,0.03272457255629708
2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359,0.012841708408869223,3.079644610383708,0.032706221125964205
2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765,0.09372577639540935,3.4620124689092684,0.03573419982121206
2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202,0.020380066800975483,3.5529485810924246,0.03414388249301786
2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344,-0.024712000360334718,3.440436114115883,0.03506326798202028
2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782,0.06319658000613337,3.7210564902637318,0.035987743316933746
2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811,0.08331071417326141,4.114371078119914,0.03741021625779847
2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031,0.0691574669750421,4.468068027053103,0.03605286166891851
2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480,0.0362338992996023,4.66619745330872,0.03599977497854189
2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837,-0.013311135341493308,4.590773932136103,0.035909355308351834
2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690,-0.047152573214749416,4.3271545549739425,0.03778623751865744
2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399,-0.07273315912449108,3.9396937750462655,0.041734647617349095
2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909,-0.046214502171538774,3.711408286352653,0.04356918142098622
2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979,0.10003249550509552,4.182702214579895,0.04583144797758723
2021-01-14,39187.328125,39966.40625,36868.5625,37325.109375,63615990033,0.050138030111625875,4.442552694274092,0.04600187498259344
2021-01-15,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881,-0.06027358971670127,4.114510506167888,0.04640641654632975
2021-01-16,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875,-0.017575563040677422,4.024620104344527,0.04586147311148475
2021-01-17,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336,-0.010693288117263444,3.9708903938889772,0.04612939169699107
2021-01-18,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429,0.023435790428599335,4.087387139403697,0.04605576941493959
2021-01-19,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486,-0.015295342507474663,4.009573810638396,0.046028841174413436
2021-01-20,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161,-0.014473454791977813,3.937067970563045,0.04562950941524938
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688,-0.1328368400602007,3.2812434621910223,0.05276468814244557
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511,0.07072224005462169,3.5840225900563754,0.05351543051642831
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975,-0.02842289017956734,3.4537314193985473,0.054022256036570356
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599,0.006914643868341619,3.4845273860489323,0.05377367873737888
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838,0.0023851084933719235,3.495223470406157,0.05251838317110162
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470,0.006286058316783416,3.523480707288104,0.05245018431243797
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015,-0.06562212475675022,3.226640291979691,0.053968551048740036
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,0.09968113394222766,3.6479565890501346,0.05665394636431339
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,0.02540747568580648,3.7660494330751098,0.056095244217290265
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,-0.0013656239986477026,3.7595408015905614,0.05611706912920349
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,-0.03370820328466961,3.599105232708867,0.05659452543947542
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,0.012768370405776608,3.6578283118552397,0.054121373414335115
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,0.05883361479570781,3.931865188539473,0.054998975487810076
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,0.055245981743407446,4.204330922706472,0.05548795084326815
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,-0.014571470120209207,4.128496170170574,0.054571499302294976
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,0.032991388091470286,4.29769237764629,0.05280101313665751
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,0.029406828078771152,4.453480706609951,0.05155551383128948
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,-0.009233693380855112,4.403124937906705,0.05115710896932818
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,0.18746473766529936,5.416020336964222,0.06148736592472336
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,0.006161523959955284,5.455552799997988,0.06065142082023585
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,-0.03362488605290981,5.2384855726895125,0.05925700803229284
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,0.0665910372634968,5.653912797928267,0.059180990552255
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,-0.008442623839676311,5.59773631511335,0.056966764913478234
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,-0.008406213773231364,5.542274333229095,0.05653163593307598
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,0.03421623595697554,5.766126335510126,0.05523364613811915
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,-0.01585126109458379,5.658874700367016,0.05520398060211856
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,0.026171883752032166,5.833149994944369,0.05511777648876441
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,0.05994196027730325,6.2427424005101795,0.055775861196568445
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,-0.008997504596578998,6.177575792469751,0.055676242744769795
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,0.08143096900475189,6.762052744355613,0.05675626655596108
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,0.0037823185014820293,6.791411300060069,0.04933889889725311
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,0.025676258785917394,6.991465592907932,0.048459690202913415
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,-0.05791845963531039,6.528612215538122,0.04975313881429168
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,-0.09930198541853996,5.781006075088914,0.05420710553322502
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,0.018042326886684945,5.903351203316265,0.05415435285330938
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,-0.052539242009451814,5.540654363768991,0.05555637457002132
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479,-0.016012490351298148,5.435922198877964,0.05382183963222921
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382,-0.003265200081699504,5.414907625188375,0.051498700416937736
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,-0.022747754528746222,5.268982881206008,0.05181684818452393
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,0.09955017057586457,5.893061196367241,0.05424385321689943
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,-0.025231161886280384,5.719141253429662,0.0540094738843228
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,0.04463205996986197,6.019030368798708,0.05429552266739447
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,-0.039120359814156846,5.744443375224808,0.054521743593660923
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,0.007539701660092213,5.795294466137388,0.053905159843349384
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,-0.0003049805235605385,5.7932220336733575,0.05374106021179328
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,0.046906498146797926,6.111868290406644,0.05399904515844714
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,0.020306565464276005,6.256285909419095,0.05391884175367417
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,0.049335220420617,6.6142763741953035,0.054223653710425576
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614,0.021604243798385436,6.778777057331705,0.043127973450255194
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595,0.032076714848716215,7.028294670871471,0.04336250575000088
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702,-0.008183206626845796,6.962597476718525,0.04276090089897495
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814,0.06821652767950437,7.505778227889845,0.04283728864701213
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564,-0.031689610370558396,7.236233429949637,0.043372550671234154
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890,-0.05725100456855314,6.764700792223921,0.044911897306052787
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599,0.01605702194966918,6.889378763277274,0.04464986947152102
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191,0.036369962842253134,7.176315175746129,0.04478251118788285
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000,-0.017189693893861602,7.035766820695319,0.04486997500831503
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786,0.008429650137686817,7.103505523581813,0.0437209318874603
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222,-0.0005657190459794625,7.098921216167923,0.043657073012115466
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539,-0.013551247955811196,6.989170726593052,0.0413001438332032
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974,-0.05205318540083803,6.573308941562756,0.04244931225514496
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914,0.0038474981233158623,6.602447233502709,0.042178950921957434
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787,-0.035891807492523076,6.329581660925766,0.0413336356137574
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841,-0.020277031922222966,6.180959499610634,0.03709176757507525
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978,0.06639992475218648,6.657774670033279,0.038798901148815165
2021-03-27,55973.51171875,56568.21484375,54242.91015625,55137.56640625,47266542233,0.015165759461888806,6.773910638692349,0.037327124051436296
2021-03-28,55950.74609375,56610.3125,55071.11328125,55974.94140625,47686580918,-0.0004067213991215679,6.7707488228807335,0.03711160132209258
2021-03-29,57750.19921875,58342.09765625,55139.33984375,55947.8984375,57625587027,0.03216137854506651,7.020666817352032,0.03733806089718913
2021-03-30,58917.69140625,59447.22265625,57251.55078125,57750.1328125,54414116432,0.020216245195582738,7.182814584363694,0.036934345334006316
2021-03-31,58918.83203125,59930.02734375,57726.41796875,58930.27734375,65520826225,1.9359634988669328e-05,7.182973000667227,0.032813368325691206
2021-04-01,59095.80859375,59586.0703125,58505.27734375,58926.5625,61669163792,0.0030037350775407035,7.2075524837079,0.0322797945715941
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87890625,58727860620,0.004881969011259368,7.247621500591647,0.03149635634281319
2021-04-03,57603.890625,60110.26953125,57603.890625,59397.41015625,59641344484,-0.029981350293480258,7.00034667129437,0.031087764863643386
2021-04-04,58758.5546875,58913.74609375,57168.67578125,57604.83984375,50749662970,0.0200448971410081,7.160712797412872,0.031190389534522935
2021-04-05,59057.87890625,59891.296875,57694.82421875,58760.875,60706272115,0.005094138552963257,7.202284599093833,0.031164799772849625
2021-04-06,58192.359375,59479.578125,57646.80859375,59171.93359375,66058027988,-0.014655445594718208,7.082076463399417,0.030449430279884247
2021-04-07,56048.9375,58731.14453125,55604.0234375,58186.5078125,75645303584,-0.036833390122360865,6.784386188024276,0.03121810296898415
2021-04-08,58323.953125,58338.73828125,55879.0859375,56099.9140625,53053855641,0.04058980823677527,7.100352930637182,0.030806824307698995
2021-04-09,58245.00390625,58937.046875,57807.86328125,58326.5625,46655208546,-0.0013536328475677317,7.0893880268333795,0.030600910398670175
2021-04-10,59793.234375,61276.6640625,58038.70703125,58253.77734375,58238470525,0.026581343719059625,7.304414830451483,0.03042911793668993
2021-04-11,60204.96484375,60790.5546875,59289.796875,59846.23046875,46280252580,0.006885903949730876,7.361598233332693,0.030386858118798005
2021-04-12,59893.453125,61253.03515625,59589.875,60175.9453125,51828688519,-0.005174186540237491,7.3183337642989095,0.02771521251849172
2021-04-13,63503.45703125,63742.28515625,59869.95703125,59890.01953125,69983454362,0.06027376479221824,7.81971105707143,0.029178908613001944
2021-04-14,63109.6953125,64863.09765625,61554.796875,63523.75390625,77451779687,-0.00620063437737306,7.765023253492457,0.02696717740735987
2021-04-15,63314.01171875,63821.671875,62208.96484375,63075.1953125,60954381579,0.003237480473297971,7.793399845123641,0.026877450413423643
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468,-0.027501379378466195,7.551569219956351,0.02675179342698636
2021-04-17,60683.8203125,62572.17578125,60361.3515625,61529.921875,66138759198,-0.014437688523377457,7.42810432717252,0.02668893417175697
2021-04-18,56216.18359375,61057.45703125,52829.53515625,60701.88671875,97468872758,-0.0736215468265391,6.807614249790631,0.029999037287087842
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159,-0.008750468945115109,6.7392939637624,0.030033998806530928
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955,0.013436976092944253,6.843286671729743,0.030051633161896768
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466,-0.045454287638402646,6.486775663322489,0.029680689479519583
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778,-0.0397694659817468,6.189030593267016,0.030543654996206485
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320,-0.012917150838772984,6.096168800709232,0.02993117448769334
2021-04-24,50050.8671875,51167.5625,48805.28515625,51143.2265625,49014494781,-0.02040928977310741,5.951341035376673,0.029934175453963343
2021-04-25,49004.25390625,50506.01953125,47159.484375,50052.83203125,46117114240,-0.02091099195802515,5.805981598888422,0.027320859400999722
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825,0.10238907033660749,6.5028397275266645,0.03335665057700023
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757,0.018721407731506323,6.643303449209835,0.03354379153795902
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955,-0.003787066282106566,6.614357752433424,0.03299230060201261
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780,-0.02315733013830157,6.438029556169187,0.0329712103973463
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985,0.07833176806484676,7.0206635622225075,0.036138501726943946
2021-05-01,57828.05078125,58448.33984375,57052.2734375,57714.6640625,42836427360,0.0013484807439372304,7.031479272589763,0.036134945027363384
2021-05-02,56631.078125,57902.59375,56141.90625,57825.86328125,38177405335,-0.020698824187899145,6.8652370951576716,0.03631462356423251
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031,0.010051280367532334,6.944292798358217,0.03594491528172894
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,-0.06760024652955021,6.407256646686271,0.037805012288839375
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,0.07669599321369813,6.975363552192642,0.04047006356272887
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,-0.01789307689659958,6.832659758874921,0.0405143541016355
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,0.017020319573156195,6.965974131078773,0.04002833203390563
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634,0.02523475916996243,7.166993569830696,0.03960763087687511
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347,-0.009718099130935132,7.087625916717371,0.03965432218416414
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,-0.04074231762821234,6.758117292760311,0.04004456503260605
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,0.01512317249631967,6.875444638825405,0.04013221999206902
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907,-0.1332174549686006,5.826297947294974,0.04681808548555166
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926,0.011508648851976444,5.90485941332936,0.04527698268436836
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453,0.00330563837155351,5.9276843815562446,0.04531690778725206
2021-05-15,46760.1875,50639.6640625,46664.140625,49855.49609375,59161047474,-0.06255641898138342,5.494313254812826,0.04639336216649354
2021-05-16,46456.05859375,49720.04296875,43963.3515625,46716.63671875,64047871555,-0.0065040138312105755,5.452074151579309,0.04626280846536951
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450,-0.06282381595309616,5.046730232564761,0.04731566078776251
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084,-0.014426855146374762,4.959494931390345,0.04577647162026442
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747,-0.13766122609163733,4.139103552248252,0.051542531106524896
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359,0.10216344466291027,4.664132073625332,0.0554629617644772
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861,-0.08528232829817228,4.181081702598209,0.05681885464113819
2021-05-22,37536.6328125,38831.0546875,35383.68359375,37371.03125,57377273240,0.006217486259949112,4.213295006895787,0.056624936554169406
2021-05-23,34770.58203125,38289.21875,31227.33984375,37531.44921875,78469274361,-0.0736893688644572,3.8291305881334097,0.05784118811282265
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098,0.11318183957815453,4.375700471661484,0.062086320065921706
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803,-0.007847826326095597,4.333512907978775,0.062028604593683215
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160,0.023227211885217036,4.457395542384938,0.058851866099047835
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721,-0.021815700174415475,4.338338637499077,0.05866207781372048
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952,-0.07126897282320166,3.9578807262221076,0.059692426686583686
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335,-0.03029724398312339,3.8076706042205313,0.05975079545393422
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921,0.03068120125307594,3.955175713587119,0.05785093585034898
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639,0.04637929771620186,4.184993283243669,0.05884595723173292
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297,-0.017355481635803582,4.0950052275345685,0.058833598129381715
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190,0.02426756732611457,4.2186486099206695,0.05907960334405315
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427,0.043475133082156336,4.445530052745981,0.05896772776456551
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187,-0.05902658087058821,4.124099032704351,0.05739235926271422
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399,-0.03638625350557034,3.937652266312723,0.057545711483880824
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585,0.008731498936251025,3.98076537182361,0.057413232623418554
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663,-0.06418068028941804,3.661096461897994,0.05763185152020064
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442,-0.0026243254847995168,3.6488642276659267,0.057676804195016286
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008,0.11569117681725527,4.186696801028238,0.062308812341151786
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854,-0.01720501684509279,4.097459595196158,0.06211292769829997
2021-06-11,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985,0.01721406171757467,4.185207579270708,0.05796603105861022
2021-06-12,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550,-0.047727642256857994,3.9377298468997273,0.05830422457886728
2021-06-13,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838,0.09972131894675185,4.4301267798353114,0.0615971452135871
2021-06-14,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673,0.028661855288592664,4.585764287797663,0.06097045525228801
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185,0.004669320789865594,4.611846013113966,0.060983809135397894
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100,-0.05096256237308472,4.325851960642498,0.0606188959298377
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047,-0.007655308506355651,4.2850809208246,0.06058535628597309
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275,-0.0595545108824469,3.9703305116107392,0.056074791093334166
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719,-0.004788717174578294,3.9465290045264583,0.05267750163354295
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054,0.002314299179515533,3.9579767525430833,0.05034609604469081
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594,-0.11265533282181261,3.399434231362533,0.05433791729887892
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058,0.02616961270137308,3.5145657213024535,0.05297765070025666
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925,0.0374509295196066,3.683640403942584,0.04901000456253021
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116,0.027856637741157764,3.814110877985062,0.049331320802755596
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,-0.0872604012088013,3.394029631308431,0.05144407509559403
